config,case_id,WT_dice,WT_hd95,WT_sensitivity,WT_specificity,TC_dice,TC_hd95,TC_sensitivity,TC_specificity,ET_dice,ET_hd95,ET_sensitivity,ET_specificity
nnunet_style,BraTS2021_01088,0.9280066178440233,6.300534122731577,0.9928158675620803,0.99926309687912,0.9066193853446293,1.4142135623730951,0.9867066895368782,0.9998847872334892,0.8716773602229222,1.4142135623730951,0.8954802259887006,0.9999120997548155
nnunet_style,BraTS2021_01639,0.9687153762268402,1.7320508075688772,0.9599138974376707,0.9992793062234964,0.9658373113457942,2.0,0.9408186749958902,0.9998229967773012,0.92890563181621,1.4142135623730951,0.8834953044730212,0.9996794511083152
nnunet_style,BraTS2021_00804,0.9784301466409054,1.4142135623730951,0.974515982941465,0.9989513518958573,0.9793677886256712,1.0,0.9687981197828025,0.9998061010627405,0.9562123330601647,1.0,0.9325884964074784,0.9997408529485357
nnunet_style,BraTS2021_01605,0.9248491497531869,8.602325267042627,0.961927876691239,0.996424998617418,0.19924865468738095,33.142871687184666,0.9839550742077818,0.9895282677961971,0.4950834667305335,16.667323573063353,0.9699820788530465,0.997685805992959
nnunet_style,BraTS2021_01421,0.9516036467981723,2.0,0.9540849399477046,0.9978262370708327,0.941843597520834,2.8284271247461903,0.9216474889773094,0.9995033469117304,0.8838877300840123,1.4142135623730951,0.9196618946085897,0.9987319096554482
nnunet_style,BraTS2021_00341,0.8837875518040454,2.449489742783178,0.9304701009369848,0.998685962148108,0.9273268583145721,4.58257569495584,0.98537496110362,0.9995952193847876,0.8876596865541442,3.1854297296963763,0.9717416378316033,0.999546941646084
nnunet_style,BraTS2021_00311,0.9386707096397059,1.7320508075688772,0.9860768598438142,0.9994152147680622,0.9681082148500785,1.0,0.9750397772474145,0.9998969944277897,0.9324829274582368,1.0,0.9407253347198752,0.9998457170988455
nnunet_style,BraTS2021_01120,0.9492086241827687,13.19090595827292,0.962268043086361,0.9977873973192684,0.9493924220797748,5.385164807134504,0.9142013555574948,0.9997592116553569,0.9088647533524834,1.4142135623730951,0.8811176470588236,0.9994158336997991
nnunet_style,BraTS2021_01170,0.8213949970285691,5.477225575051661,0.7435709324960139,0.9979458759474771,0.5294541642109644,18.772292769218705,0.5239268577357022,0.9979462610834614,0.5668204387802697,18.466185312619388,0.5439675566069618,0.998375445297347
nnunet_style,BraTS2021_01659,0.9612253384148675,1.4142135623730951,0.9589021371711451,0.9981063596455896,0.9554282169810256,2.0,0.9238953471766016,0.9997535604759803,0.9401047978004662,1.4142135623730951,0.8963077462432075,0.9997705247369119
nnunet_style,BraTS2021_01159,0.8266420608620317,7.810249675906654,0.850439769072804,0.9984933507051744,0.010760401757146328,90.91204440832256,0.018292682926829267,0.9994534402758266,0.03592814382803256,6.4031242374328485,0.018292682926829267,1.0
nnunet_style,BraTS2021_01094,0.6489126199103872,88.50790921007858,0.9639857125261732,0.9730794683453451,0.2189654539452851,118.25819210524064,0.9914228723404256,0.9772141093913196,0.37345346381132594,118.74342087037917,0.9462588749317313,0.9938791006716153
nnunet_style,BraTS2021_00367,0.9127144766633499,2.23606797749979,0.9529060627463489,0.9969180521362198,0.888598682716646,4.358898943540674,0.9557251908396946,0.9991841876750879,0.8988185300843485,1.4142135623730951,0.9270819497941294,0.9994786570613797
nnunet_style,BraTS2021_00306,0.9680512204882209,1.4142135623730951,0.9624283895607894,0.9995134817169352,0.965925428424546,1.4142135623730951,0.9527969856320649,0.9997127947417974,0.9102276303369135,1.0,0.8764494363864086,0.9996398741063584
nnunet_style,BraTS2021_01394,0.9141390282816984,4.58257569495584,0.9817736253637617,0.9975349441053333,0.8497931282618295,22.345019465081442,0.9995768091409225,0.9995326592194737,0.8401508558181979,22.018172436436185,0.9852574279882059,0.9995551131589852
nnunet_style,BraTS2021_01459,0.5429486250384845,89.8276126811795,0.9371815866084425,0.9907346051065662,0.8522078937090574,65.26101439603893,0.9179223840390606,0.9992213097586504,0.8952360305680167,41.30375285612676,0.9371383183932827,0.9996177765237176
nnunet_style,BraTS2021_00134,0.9224676427119847,2.8284271247461903,0.8645316293605665,0.9995739201890863,0.32352790784361707,23.2163735324878,0.20164080710955712,0.9986671989216428,0.6879883000435362,21.095023109728988,0.7452059363014841,0.9986691455181743
